customer_id,year_month,total_sales,num_orders,total_orders,shipped_orders,cancelled_orders,num_order_lines,avg_unit_price,num_product_lines,avg_deal_size,avg_order_value,ship_rate,cancel_rate,active_flag,num_large_deals,num_medium_deals,num_small_deals,total_sales_lag1,total_sales_lag3,num_orders_lag1,num_orders_lag3,avg_order_value_lag1,avg_order_value_lag3,sales_3m_avg,orders_3m_avg,sales_3m_growth,trend_label,momentum_score,total_sales_log,avg_order_value_log,active_month_flag,active_months_count,data_sufficient_flag,ship_rate_3m,cancel_rate_3m,sales_cv_3m,active_ratio_3m,outcome_score,consistency_score,engagement_score,trust_score_raw,trust_score,trust_level,outcome_level,consistency_level,engagement_level,outcome_gap,consistency_gap,engagement_gap,weakest_driver,trust_explanation,trust_action_hint,sales_trend,recommendation
Collectables For Less Inc.,2004-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,,0.0,0.3,0.5,0.0,0.28500000000000003,0.171,LOW,WEAK,OK,WEAK,0.12899999999999998,0.32899999999999996,-0.171,ENGAGEMENT_STABILITY,"Khách hàng còn mới, dữ liệu lịch sử chưa đủ dài để đánh giá độ tin cậy chính xác. Tỷ lệ giao dịch thành công thấp hoặc có nhiều đơn bị hủy trong thời gian gần đây. Khách hàng không duy trì tương tác đều đặn trong các tháng gần đây.",Nên chủ động follow-up và tạo tương tác đều đặn để kích hoạt lại nhu cầu.,FLAT,"{'strategy': 'LIMIT_EXPOSURE', 'discount_range': '0–3%', 'priority': 'LOW'}"
Collectables For Less Inc.,2004-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,,0.0,0.3,0.5,0.0,0.28500000000000003,0.171,LOW,WEAK,OK,WEAK,0.12899999999999998,0.32899999999999996,-0.171,ENGAGEMENT_STABILITY,"Khách hàng còn mới, dữ liệu lịch sử chưa đủ dài để đánh giá độ tin cậy chính xác. Tỷ lệ giao dịch thành công thấp hoặc có nhiều đơn bị hủy trong thời gian gần đây. Khách hàng không duy trì tương tác đều đặn trong các tháng gần đây.",Nên chủ động follow-up và tạo tương tác đều đặn để kích hoạt lại nhu cầu.,FLAT,"{'strategy': 'LIMIT_EXPOSURE', 'discount_range': '0–3%', 'priority': 'LOW'}"
Collectables For Less Inc.,2004-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,,0.0,0.3,0.5,0.0,0.28500000000000003,0.171,LOW,WEAK,OK,WEAK,0.12899999999999998,0.32899999999999996,-0.171,ENGAGEMENT_STABILITY,"Khách hàng còn mới, dữ liệu lịch sử chưa đủ dài để đánh giá độ tin cậy chính xác. Tỷ lệ giao dịch thành công thấp hoặc có nhiều đơn bị hủy trong thời gian gần đây. Khách hàng không duy trì tương tác đều đặn trong các tháng gần đây.",Nên chủ động follow-up và tạo tương tác đều đặn để kích hoạt lại nhu cầu.,FLAT,"{'strategy': 'LIMIT_EXPOSURE', 'discount_range': '0–3%', 'priority': 'LOW'}"
Collectables For Less Inc.,2004-07-01,15110.800000000001,1.0,1.0,5.0,0.0,5.0,77.306,3.0,1.2,15110.800000000001,1.0,0.0,1.0,0.0,1.0,4.0,34992.399999999994,0.0,1.0,0.0,34992.399999999994,0.0,25051.6,1.0,-0.39681297801338034,Declining,0.16191221319197183,9.623231174578152,9.623231174578152,1,2,0,0.3333333333333333,0.0,1.7320508075688774,0.3333333333333333,0.5333333333333333,0.5,0.3333333333333333,0.47333333333333333,0.284,LOW,OK,OK,WEAK,0.24933333333333335,0.21600000000000003,0.04933333333333334,ENGAGEMENT_STABILITY,"Khách hàng còn mới, dữ liệu lịch sử chưa đủ dài để đánh giá độ tin cậy chính xác. Khách hàng không duy trì tương tác đều đặn trong các tháng gần đây.",Nên chủ động follow-up và tạo tương tác đều đặn để kích hoạt lại nhu cầu.,DOWN,"{'strategy': 'RISK_CONTROL', 'discount_range': '0%', 'priority': 'LOW'}"
Collectables For Less Inc.,2004-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2,0,0.3333333333333333,0.0,1.7320508075688774,0.3333333333333333,0.5333333333333333,0.5,0.3333333333333333,0.47333333333333333,0.284,LOW,OK,OK,WEAK,0.24933333333333335,0.21600000000000003,0.04933333333333334,ENGAGEMENT_STABILITY,"Khách hàng còn mới, dữ liệu lịch sử chưa đủ dài để đánh giá độ tin cậy chính xác. Khách hàng không duy trì tương tác đều đặn trong các tháng gần đây.",Nên chủ động follow-up và tạo tương tác đều đặn để kích hoạt lại nhu cầu.,FLAT,"{'strategy': 'LIMIT_EXPOSURE', 'discount_range': '0–3%', 'priority': 'LOW'}"
Collectables For Less Inc.,2004-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2,0,0.3333333333333333,0.0,1.7320508075688774,0.3333333333333333,0.5333333333333333,0.5,0.3333333333333333,0.47333333333333333,0.284,LOW,OK,OK,WEAK,0.24933333333333335,0.21600000000000003,0.04933333333333334,ENGAGEMENT_STABILITY,"Khách hàng còn mới, dữ liệu lịch sử chưa đủ dài để đánh giá độ tin cậy chính xác. Khách hàng không duy trì tương tác đều đặn trong các tháng gần đây.",Nên chủ động follow-up và tạo tương tác đều đặn để kích hoạt lại nhu cầu.,FLAT,"{'strategy': 'LIMIT_EXPOSURE', 'discount_range': '0–3%', 'priority': 'LOW'}"
Collectables For Less Inc.,2004-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2,0,0.0,0.0,,0.0,0.3,0.5,0.0,0.28500000000000003,0.171,LOW,WEAK,OK,WEAK,0.12899999999999998,0.32899999999999996,-0.171,ENGAGEMENT_STABILITY,"Khách hàng còn mới, dữ liệu lịch sử chưa đủ dài để đánh giá độ tin cậy chính xác. Tỷ lệ giao dịch thành công thấp hoặc có nhiều đơn bị hủy trong thời gian gần đây. Khách hàng không duy trì tương tác đều đặn trong các tháng gần đây.",Nên chủ động follow-up và tạo tương tác đều đặn để kích hoạt lại nhu cầu.,FLAT,"{'strategy': 'LIMIT_EXPOSURE', 'discount_range': '0–3%', 'priority': 'LOW'}"
Collectables For Less Inc.,2004-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2,0,0.0,0.0,,0.0,0.3,0.5,0.0,0.28500000000000003,0.171,LOW,WEAK,OK,WEAK,0.12899999999999998,0.32899999999999996,-0.171,ENGAGEMENT_STABILITY,"Khách hàng còn mới, dữ liệu lịch sử chưa đủ dài để đánh giá độ tin cậy chính xác. Tỷ lệ giao dịch thành công thấp hoặc có nhiều đơn bị hủy trong thời gian gần đây. Khách hàng không duy trì tương tác đều đặn trong các tháng gần đây.",Nên chủ động follow-up và tạo tương tác đều đặn để kích hoạt lại nhu cầu.,FLAT,"{'strategy': 'LIMIT_EXPOSURE', 'discount_range': '0–3%', 'priority': 'LOW'}"
Collectables For Less Inc.,2004-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2,0,0.0,0.0,,0.0,0.3,0.5,0.0,0.28500000000000003,0.171,LOW,WEAK,OK,WEAK,0.12899999999999998,0.32899999999999996,-0.171,ENGAGEMENT_STABILITY,"Khách hàng còn mới, dữ liệu lịch sử chưa đủ dài để đánh giá độ tin cậy chính xác. Tỷ lệ giao dịch thành công thấp hoặc có nhiều đơn bị hủy trong thời gian gần đây. Khách hàng không duy trì tương tác đều đặn trong các tháng gần đây.",Nên chủ động follow-up và tạo tương tác đều đặn để kích hoạt lại nhu cầu.,FLAT,"{'strategy': 'LIMIT_EXPOSURE', 'discount_range': '0–3%', 'priority': 'LOW'}"
Collectables For Less Inc.,2005-01-01,31474.78,1.0,1.0,8.0,0.0,8.0,87.1325,2.0,1.875,31474.78,1.0,0.0,1.0,1.0,5.0,2.0,15110.800000000001,0.0,1.0,0.0,15110.800000000001,0.0,27192.66,1.0,0.15747337700688346,Growing,0.4944840262041301,10.356973640178166,10.356973640178166,1,3,1,0.3333333333333333,0.0,1.7320508075688774,0.3333333333333333,0.5333333333333333,0.0,0.3333333333333333,0.3233333333333333,0.3233333333333333,LOW,OK,WEAK,WEAK,0.21000000000000002,-0.3233333333333333,0.010000000000000009,BEHAVIORAL_CONSISTENCY,"Hành vi mua sắm không ổn định, doanh thu dao động mạnh theo tháng. Khách hàng không duy trì tương tác đều đặn trong các tháng gần đây.",Nên theo dõi thêm 1–2 chu kỳ mua để xác nhận xu hướng trước khi báo giá ưu đãi.,UP,"{'strategy': 'TEST_ONLY', 'discount_range': '0–3%', 'priority': 'LOW'}"
Corporate Gift Ideas Co.,2003-10-01,95678.87999999999,2.0,2.0,28.0,0.0,28.0,78.92035714285714,3.0,1.5714285714285714,47839.439999999995,1.0,0.0,1.0,2.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,95678.87999999999,2.0,0.0,Stable,0.4,11.46876331500307,10.775626585906632,1,1,0,1.0,0.0,,1.0,1.0,0.5,1.0,0.85,0.51,MEDIUM,STRONG,OK,STRONG,0.49,-0.010000000000000009,0.49,BEHAVIORAL_CONSISTENCY,"Khách hàng còn mới, dữ liệu lịch sử chưa đủ dài để đánh giá độ tin cậy chính xác.",Nên theo dõi thêm 1–2 chu kỳ mua để xác nhận xu hướng trước khi báo giá ưu đãi.,FLAT,"{'strategy': 'OBSERVE', 'discount_range': '3–5%', 'priority': 'LOW'}"
Corporate Gift Ideas Co.,2003-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,0.5,0.0,1.4142135623730951,0.5,0.6499999999999999,0.5,0.5,0.5675,0.34049999999999997,LOW,OK,OK,OK,0.30949999999999994,0.15950000000000003,0.15950000000000003,BEHAVIORAL_CONSISTENCY,"Khách hàng còn mới, dữ liệu lịch sử chưa đủ dài để đánh giá độ tin cậy chính xác.",Nên theo dõi thêm 1–2 chu kỳ mua để xác nhận xu hướng trước khi báo giá ưu đãi.,FLAT,"{'strategy': 'LIMIT_EXPOSURE', 'discount_range': '0–3%', 'priority': 'LOW'}"
Corporate Gift Ideas Co.,2003-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,0.3333333333333333,0.0,1.7320508075688772,0.3333333333333333,0.5333333333333333,0.5,0.3333333333333333,0.47333333333333333,0.284,LOW,OK,OK,WEAK,0.24933333333333335,0.21600000000000003,0.04933333333333334,ENGAGEMENT_STABILITY,"Khách hàng còn mới, dữ liệu lịch sử chưa đủ dài để đánh giá độ tin cậy chính xác. Khách hàng không duy trì tương tác đều đặn trong các tháng gần đây.",Nên chủ động follow-up và tạo tương tác đều đặn để kích hoạt lại nhu cầu.,FLAT,"{'strategy': 'LIMIT_EXPOSURE', 'discount_range': '0–3%', 'priority': 'LOW'}"
Corporate Gift Ideas Co.,2004-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,,0.0,0.3,0.5,0.0,0.28500000000000003,0.171,LOW,WEAK,OK,WEAK,0.12899999999999998,0.32899999999999996,-0.171,ENGAGEMENT_STABILITY,"Khách hàng còn mới, dữ liệu lịch sử chưa đủ dài để đánh giá độ tin cậy chính xác. Tỷ lệ giao dịch thành công thấp hoặc có nhiều đơn bị hủy trong thời gian gần đây. Khách hàng không duy trì tương tác đều đặn trong các tháng gần đây.",Nên chủ động follow-up và tạo tương tác đều đặn để kích hoạt lại nhu cầu.,FLAT,"{'strategy': 'LIMIT_EXPOSURE', 'discount_range': '0–3%', 'priority': 'LOW'}"
Corporate Gift Ideas Co.,2004-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,,0.0,0.3,0.5,0.0,0.28500000000000003,0.171,LOW,WEAK,OK,WEAK,0.12899999999999998,0.32899999999999996,-0.171,ENGAGEMENT_STABILITY,"Khách hàng còn mới, dữ liệu lịch sử chưa đủ dài để đánh giá độ tin cậy chính xác. Tỷ lệ giao dịch thành công thấp hoặc có nhiều đơn bị hủy trong thời gian gần đây. Khách hàng không duy trì tương tác đều đặn trong các tháng gần đây.",Nên chủ động follow-up và tạo tương tác đều đặn để kích hoạt lại nhu cầu.,FLAT,"{'strategy': 'LIMIT_EXPOSURE', 'discount_range': '0–3%', 'priority': 'LOW'}"
Corporate Gift Ideas Co.,2004-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,,0.0,0.3,0.5,0.0,0.28500000000000003,0.171,LOW,WEAK,OK,WEAK,0.12899999999999998,0.32899999999999996,-0.171,ENGAGEMENT_STABILITY,"Khách hàng còn mới, dữ liệu lịch sử chưa đủ dài để đánh giá độ tin cậy chính xác. Tỷ lệ giao dịch thành công thấp hoặc có nhiều đơn bị hủy trong thời gian gần đây. Khách hàng không duy trì tương tác đều đặn trong các tháng gần đây.",Nên chủ động follow-up và tạo tương tác đều đặn để kích hoạt lại nhu cầu.,FLAT,"{'strategy': 'LIMIT_EXPOSURE', 'discount_range': '0–3%', 'priority': 'LOW'}"
Corporate Gift Ideas Co.,2004-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,,0.0,0.3,0.5,0.0,0.28500000000000003,0.171,LOW,WEAK,OK,WEAK,0.12899999999999998,0.32899999999999996,-0.171,ENGAGEMENT_STABILITY,"Khách hàng còn mới, dữ liệu lịch sử chưa đủ dài để đánh giá độ tin cậy chính xác. Tỷ lệ giao dịch thành công thấp hoặc có nhiều đơn bị hủy trong thời gian gần đây. Khách hàng không duy trì tương tác đều đặn trong các tháng gần đây.",Nên chủ động follow-up và tạo tương tác đều đặn để kích hoạt lại nhu cầu.,FLAT,"{'strategy': 'LIMIT_EXPOSURE', 'discount_range': '0–3%', 'priority': 'LOW'}"
Corporate Gift Ideas Co.,2004-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,,0.0,0.3,0.5,0.0,0.28500000000000003,0.171,LOW,WEAK,OK,WEAK,0.12899999999999998,0.32899999999999996,-0.171,ENGAGEMENT_STABILITY,"Khách hàng còn mới, dữ liệu lịch sử chưa đủ dài để đánh giá độ tin cậy chính xác. Tỷ lệ giao dịch thành công thấp hoặc có nhiều đơn bị hủy trong thời gian gần đây. Khách hàng không duy trì tương tác đều đặn trong các tháng gần đây.",Nên chủ động follow-up và tạo tương tác đều đặn để kích hoạt lại nhu cầu.,FLAT,"{'strategy': 'LIMIT_EXPOSURE', 'discount_range': '0–3%', 'priority': 'LOW'}"
Corporate Gift Ideas Co.,2004-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,,0.0,0.3,0.5,0.0,0.28500000000000003,0.171,LOW,WEAK,OK,WEAK,0.12899999999999998,0.32899999999999996,-0.171,ENGAGEMENT_STABILITY,"Khách hàng còn mới, dữ liệu lịch sử chưa đủ dài để đánh giá độ tin cậy chính xác. Tỷ lệ giao dịch thành công thấp hoặc có nhiều đơn bị hủy trong thời gian gần đây. Khách hàng không duy trì tương tác đều đặn trong các tháng gần đây.",Nên chủ động follow-up và tạo tương tác đều đặn để kích hoạt lại nhu cầu.,FLAT,"{'strategy': 'LIMIT_EXPOSURE', 'discount_range': '0–3%', 'priority': 'LOW'}"
Corporate Gift Ideas Co.,2004-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,,0.0,0.3,0.5,0.0,0.28500000000000003,0.171,LOW,WEAK,OK,WEAK,0.12899999999999998,0.32899999999999996,-0.171,ENGAGEMENT_STABILITY,"Khách hàng còn mới, dữ liệu lịch sử chưa đủ dài để đánh giá độ tin cậy chính xác. Tỷ lệ giao dịch thành công thấp hoặc có nhiều đơn bị hủy trong thời gian gần đây. Khách hàng không duy trì tương tác đều đặn trong các tháng gần đây.",Nên chủ động follow-up và tạo tương tác đều đặn để kích hoạt lại nhu cầu.,FLAT,"{'strategy': 'LIMIT_EXPOSURE', 'discount_range': '0–3%', 'priority': 'LOW'}"
Corporate Gift Ideas Co.,2004-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,,0.0,0.3,0.5,0.0,0.28500000000000003,0.171,LOW,WEAK,OK,WEAK,0.12899999999999998,0.32899999999999996,-0.171,ENGAGEMENT_STABILITY,"Khách hàng còn mới, dữ liệu lịch sử chưa đủ dài để đánh giá độ tin cậy chính xác. Tỷ lệ giao dịch thành công thấp hoặc có nhiều đơn bị hủy trong thời gian gần đây. Khách hàng không duy trì tương tác đều đặn trong các tháng gần đây.",Nên chủ động follow-up và tạo tương tác đều đặn để kích hoạt lại nhu cầu.,FLAT,"{'strategy': 'LIMIT_EXPOSURE', 'discount_range': '0–3%', 'priority': 'LOW'}"
Corporate Gift Ideas Co.,2004-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,,0.0,0.3,0.5,0.0,0.28500000000000003,0.171,LOW,WEAK,OK,WEAK,0.12899999999999998,0.32899999999999996,-0.171,ENGAGEMENT_STABILITY,"Khách hàng còn mới, dữ liệu lịch sử chưa đủ dài để đánh giá độ tin cậy chính xác. Tỷ lệ giao dịch thành công thấp hoặc có nhiều đơn bị hủy trong thời gian gần đây. Khách hàng không duy trì tương tác đều đặn trong các tháng gần đây.",Nên chủ động follow-up và tạo tương tác đều đặn để kích hoạt lại nhu cầu.,FLAT,"{'strategy': 'LIMIT_EXPOSURE', 'discount_range': '0–3%', 'priority': 'LOW'}"
Corporate Gift Ideas Co.,2004-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,,0.0,0.3,0.5,0.0,0.28500000000000003,0.171,LOW,WEAK,OK,WEAK,0.12899999999999998,0.32899999999999996,-0.171,ENGAGEMENT_STABILITY,"Khách hàng còn mới, dữ liệu lịch sử chưa đủ dài để đánh giá độ tin cậy chính xác. Tỷ lệ giao dịch thành công thấp hoặc có nhiều đơn bị hủy trong thời gian gần đây. Khách hàng không duy trì tương tác đều đặn trong các tháng gần đây.",Nên chủ động follow-up và tạo tương tác đều đặn để kích hoạt lại nhu cầu.,FLAT,"{'strategy': 'LIMIT_EXPOSURE', 'discount_range': '0–3%', 'priority': 'LOW'}"
Corporate Gift Ideas Co.,2004-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,,0.0,0.3,0.5,0.0,0.28500000000000003,0.171,LOW,WEAK,OK,WEAK,0.12899999999999998,0.32899999999999996,-0.171,ENGAGEMENT_STABILITY,"Khách hàng còn mới, dữ liệu lịch sử chưa đủ dài để đánh giá độ tin cậy chính xác. Tỷ lệ giao dịch thành công thấp hoặc có nhiều đơn bị hủy trong thời gian gần đây. Khách hàng không duy trì tương tác đều đặn trong các tháng gần đây.",Nên chủ động follow-up và tạo tương tác đều đặn để kích hoạt lại nhu cầu.,FLAT,"{'strategy': 'LIMIT_EXPOSURE', 'discount_range': '0–3%', 'priority': 'LOW'}"
Corporate Gift Ideas Co.,2004-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,,0.0,0.3,0.5,0.0,0.28500000000000003,0.171,LOW,WEAK,OK,WEAK,0.12899999999999998,0.32899999999999996,-0.171,ENGAGEMENT_STABILITY,"Khách hàng còn mới, dữ liệu lịch sử chưa đủ dài để đánh giá độ tin cậy chính xác. Tỷ lệ giao dịch thành công thấp hoặc có nhiều đơn bị hủy trong thời gian gần đây. Khách hàng không duy trì tương tác đều đặn trong các tháng gần đây.",Nên chủ động follow-up và tạo tương tác đều đặn để kích hoạt lại nhu cầu.,FLAT,"{'strategy': 'LIMIT_EXPOSURE', 'discount_range': '0–3%', 'priority': 'LOW'}"
Corporate Gift Ideas Co.,2005-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,,0.0,0.3,0.5,0.0,0.28500000000000003,0.171,LOW,WEAK,OK,WEAK,0.12899999999999998,0.32899999999999996,-0.171,ENGAGEMENT_STABILITY,"Khách hàng còn mới, dữ liệu lịch sử chưa đủ dài để đánh giá độ tin cậy chính xác. Tỷ lệ giao dịch thành công thấp hoặc có nhiều đơn bị hủy trong thời gian gần đây. Khách hàng không duy trì tương tác đều đặn trong các tháng gần đây.",Nên chủ động follow-up và tạo tương tác đều đặn để kích hoạt lại nhu cầu.,FLAT,"{'strategy': 'LIMIT_EXPOSURE', 'discount_range': '0–3%', 'priority': 'LOW'}"
Corporate Gift Ideas Co.,2005-02-01,54203.619999999995,2.0,2.0,13.0,0.0,13.0,88.14923076923077,4.0,1.6923076923076923,27101.809999999998,1.0,0.0,1.0,1.0,7.0,5.0,95678.87999999999,0.0,2.0,0.0,47839.439999999995,0.0,74941.25,2.0,-0.27671849615532174,Declining,0.23396890230680698,10.900521423647426,10.207392691529252,1,2,0,0.3333333333333333,0.0,1.7320508075688772,0.3333333333333333,0.5333333333333333,0.5,0.3333333333333333,0.47333333333333333,0.284,LOW,OK,OK,WEAK,0.24933333333333335,0.21600000000000003,0.04933333333333334,ENGAGEMENT_STABILITY,"Khách hàng còn mới, dữ liệu lịch sử chưa đủ dài để đánh giá độ tin cậy chính xác. Khách hàng không duy trì tương tác đều đặn trong các tháng gần đây.",Nên chủ động follow-up và tạo tương tác đều đặn để kích hoạt lại nhu cầu.,DOWN,"{'strategy': 'RISK_CONTROL', 'discount_range': '0%', 'priority': 'LOW'}"
"Corrida Auto Replicas, Ltd",2003-05-01,61073.21,1.0,1.0,17.0,0.0,17.0,86.85000000000001,3.0,1.7058823529411764,61073.21,1.0,0.0,1.0,2.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,61073.21,1.0,0.0,Stable,0.4,11.019844961126198,11.019844961126198,1,1,0,1.0,0.0,,1.0,1.0,0.5,1.0,0.85,0.51,MEDIUM,STRONG,OK,STRONG,0.49,-0.010000000000000009,0.49,BEHAVIORAL_CONSISTENCY,"Khách hàng còn mới, dữ liệu lịch sử chưa đủ dài để đánh giá độ tin cậy chính xác.",Nên theo dõi thêm 1–2 chu kỳ mua để xác nhận xu hướng trước khi báo giá ưu đãi.,FLAT,"{'strategy': 'OBSERVE', 'discount_range': '3–5%', 'priority': 'LOW'}"
"Corrida Auto Replicas, Ltd",2003-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,0.5,0.0,1.4142135623730951,0.5,0.6499999999999999,0.5,0.5,0.5675,0.34049999999999997,LOW,OK,OK,OK,0.30949999999999994,0.15950000000000003,0.15950000000000003,BEHAVIORAL_CONSISTENCY,"Khách hàng còn mới, dữ liệu lịch sử chưa đủ dài để đánh giá độ tin cậy chính xác.",Nên theo dõi thêm 1–2 chu kỳ mua để xác nhận xu hướng trước khi báo giá ưu đãi.,FLAT,"{'strategy': 'LIMIT_EXPOSURE', 'discount_range': '0–3%', 'priority': 'LOW'}"
"Corrida Auto Replicas, Ltd",2003-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,0.3333333333333333,0.0,1.7320508075688772,0.3333333333333333,0.5333333333333333,0.5,0.3333333333333333,0.47333333333333333,0.284,LOW,OK,OK,WEAK,0.24933333333333335,0.21600000000000003,0.04933333333333334,ENGAGEMENT_STABILITY,"Khách hàng còn mới, dữ liệu lịch sử chưa đủ dài để đánh giá độ tin cậy chính xác. Khách hàng không duy trì tương tác đều đặn trong các tháng gần đây.",Nên chủ động follow-up và tạo tương tác đều đặn để kích hoạt lại nhu cầu.,FLAT,"{'strategy': 'LIMIT_EXPOSURE', 'discount_range': '0–3%', 'priority': 'LOW'}"
